order_id,order_date,supplier,shipping_mode,product_category,order_value_eur,promised_lead_time_days,actual_lead_time_days,is_delayed,delay_days,is_defective,is_otif
ORD-11519,2025-05-22,Supplier B (China),Air Freight,Heavy Machinery,1531.89,45,45,False,0,False,True
ORD-11520,2025-06-07,Supplier B (China),Air Freight,Raw Materials,5825.93,14,28,True,14,False,False
ORD-11521,2025-11-20,Supplier A (Germany),Ocean Cargo,Raw Materials,2199.7,30,29,False,0,False,True
ORD-11522,2025-05-26,Supplier B (China),Rail Freight,Industrial Components,2787.34,14,14,False,0,False,True
ORD-11523,2025-10-20,Supplier C (USA),Air Freight,Electronics,22766.72,30,37,True,7,False,False
ORD-11524,2025-06-02,Supplier A (Germany),Air Freight,Raw Materials,5424.9,30,37,True,7,False,False
ORD-11525,2025-07-12,Supplier B (China),Express Courier,Industrial Components,7432.08,45,47,True,2,False,False
ORD-11526,2025-03-14,Supplier A (Germany),Air Freight,Raw Materials,4491.89,14,17,True,3,False,False
ORD-11527,2025-11-01,Supplier A (Germany),Ocean Cargo,Heavy Machinery,1462.49,21,19,False,0,False,True
ORD-11528,2025-12-10,Supplier B (China),Ocean Cargo,Industrial Components,1904.67,30,35,True,5,False,False
ORD-11529,2025-05-20,Supplier A (Germany),Air Freight,Industrial Components,12616.29,30,31,True,1,False,False
ORD-11530,2025-07-06,Supplier D (India),Air Freight,Raw Materials,5554.22,7,7,False,0,False,True
ORD-11531,2025-10-20,Supplier D (India),Express Courier,Electronics,2653.86,14,13,False,0,False,True
ORD-11532,2025-03-02,Supplier B (China),Ocean Cargo,Heavy Machinery,4828.83,21,19,False,0,False,True
ORD-11533,2025-07-17,Supplier E (Vietnam),Rail Freight,Electronics,8343.84,45,53,True,8,False,False
ORD-11534,2025-10-22,Supplier B (China),Ocean Cargo,Industrial Components,7069.83,21,32,True,11,False,False
ORD-11535,2025-11-15,Supplier B (China),Air Freight,Electronics,2654.92,45,52,True,7,False,False
ORD-11536,2025-10-29,Supplier E (Vietnam),Express Courier,Industrial Components,1393.76,21,24,True,3,False,False
ORD-11537,2025-12-10,Supplier A (Germany),Ocean Cargo,Electronics,3548.79,21,20,False,0,False,True
ORD-11538,2025-01-11,Supplier E (Vietnam),Air Freight,Raw Materials,11935.1,14,19,True,5,False,False
ORD-11539,2025-03-03,Supplier A (Germany),Express Courier,Electronics,9735.18,7,12,True,5,False,False
ORD-11540,2025-11-29,Supplier B (China),Air Freight,Industrial Components,6824.83,21,21,False,0,False,True
ORD-11541,2025-08-14,Supplier A (Germany),Air Freight,Heavy Machinery,4286.8,30,30,False,0,False,True
ORD-11542,2025-06-02,Supplier D (India),Air Freight,Heavy Machinery,3250.63,30,39,True,9,False,False
ORD-11543,2025-07-18,Supplier C (USA),Ocean Cargo,Heavy Machinery,4350.9,30,32,True,2,False,False
ORD-11544,2025-02-21,Supplier D (India),Ocean Cargo,Industrial Components,9185.83,7,9,True,2,False,False
ORD-11545,2025-09-17,Supplier B (China),Ocean Cargo,Electronics,11027.56,21,21,False,0,True,False
ORD-11546,2025-02-28,Supplier B (China),Express Courier,Heavy Machinery,3986.11,45,49,True,4,False,False
ORD-11547,2025-03-13,Supplier A (Germany),Rail Freight,Heavy Machinery,37383.51,45,46,True,1,False,False
ORD-11548,2025-05-28,Supplier B (China),Air Freight,Heavy Machinery,5291.85,14,20,True,6,False,False
ORD-11549,2025-12-15,Supplier E (Vietnam),Air Freight,Raw Materials,3723.56,7,8,True,1,False,False
ORD-11550,2025-03-04,Supplier B (China),Air Freight,Industrial Components,16003.07,21,22,True,1,False,False
ORD-11551,2025-11-06,Supplier D (India),Air Freight,Industrial Components,962.34,30,32,True,2,False,False
ORD-11552,2025-08-31,Supplier D (India),Ocean Cargo,Industrial Components,7215.79,7,12,True,5,False,False
ORD-11553,2025-11-26,Supplier B (China),Express Courier,Industrial Components,4636.71,7,19,True,12,False,False
ORD-11554,2025-04-17,Supplier C (USA),Express Courier,Industrial Components,15655.03,21,27,True,6,False,False
ORD-11555,2025-08-14,Supplier A (Germany),Air Freight,Raw Materials,7973.98,14,14,False,0,False,True
ORD-11556,2025-11-09,Supplier A (Germany),Ocean Cargo,Electronics,5493.29,14,12,False,0,True,False
ORD-11557,2025-08-06,Supplier A (Germany),Ocean Cargo,Raw Materials,8350.75,14,14,False,0,False,True
ORD-11558,2025-08-29,Supplier C (USA),Air Freight,Heavy Machinery,2112.3,30,28,False,0,False,True
ORD-11559,2025-09-16,Supplier B (China),Ocean Cargo,Raw Materials,10651.5,30,28,False,0,False,True
ORD-11560,2025-09-19,Supplier B (China),Rail Freight,Industrial Components,1676.28,21,27,True,6,True,False
ORD-11561,2025-01-05,Supplier B (China),Ocean Cargo,Raw Materials,6547.23,14,13,False,0,False,True
ORD-11562,2025-09-18,Supplier B (China),Express Courier,Industrial Components,5056.81,21,19,False,0,False,True
ORD-11563,2025-02-23,Supplier C (USA),Ocean Cargo,Raw Materials,1199.38,14,15,True,1,False,False
ORD-11564,2025-02-16,Supplier D (India),Air Freight,Industrial Components,5193.45,7,9,True,2,False,False
ORD-11565,2025-08-03,Supplier A (Germany),Ocean Cargo,Heavy Machinery,6158.51,45,47,True,2,False,False
ORD-11566,2025-06-26,Supplier A (Germany),Air Freight,Industrial Components,2910.56,45,46,True,1,False,False
ORD-11567,2025-01-09,Supplier D (India),Air Freight,Raw Materials,2186.51,14,17,True,3,False,False
ORD-11568,2025-04-09,Supplier B (China),Ocean Cargo,Heavy Machinery,7286.23,21,23,True,2,True,False
ORD-11569,2025-01-20,Supplier C (USA),Express Courier,Raw Materials,6567.26,30,32,True,2,False,False
ORD-11570,2025-08-29,Supplier B (China),Ocean Cargo,Heavy Machinery,5892.62,14,16,True,2,False,False
ORD-11571,2025-03-02,Supplier B (China),Ocean Cargo,Electronics,4949.66,14,14,False,0,False,True
ORD-11572,2025-06-27,Supplier A (Germany),Express Courier,Electronics,3123.63,30,33,True,3,False,False
ORD-11573,2025-12-04,Supplier B (China),Express Courier,Electronics,30264.94,14,15,True,1,False,False
ORD-11574,2025-03-03,Supplier C (USA),Express Courier,Raw Materials,3871.26,7,5,False,0,False,True
ORD-11575,2025-05-25,Supplier B (China),Air Freight,Raw Materials,2459.98,30,31,True,1,False,False
ORD-11576,2025-08-04,Supplier D (India),Rail Freight,Heavy Machinery,5133.49,7,5,False,0,False,True
ORD-11577,2025-01-03,Supplier D (India),Air Freight,Heavy Machinery,4252.44,45,47,True,2,False,False
ORD-11578,2025-06-09,Supplier B (China),Ocean Cargo,Heavy Machinery,3800.13,30,30,False,0,False,True
ORD-11579,2025-08-15,Supplier D (India),Air Freight,Heavy Machinery,22013.71,30,32,True,2,False,False
ORD-11580,2025-09-26,Supplier B (China),Ocean Cargo,Industrial Components,1990.62,21,21,False,0,False,True
ORD-11581,2025-04-30,Supplier B (China),Air Freight,Electronics,5064.19,21,24,True,3,False,False
ORD-11582,2025-03-30,Supplier D (India),Ocean Cargo,Industrial Components,2100.35,30,30,False,0,False,True
ORD-11583,2025-11-25,Supplier B (China),Ocean Cargo,Industrial Components,3188.1,45,47,True,2,False,False
ORD-11584,2025-03-09,Supplier C (USA),Air Freight,Industrial Components,19710.22,14,17,True,3,False,False
ORD-11585,2025-12-23,Supplier A (Germany),Ocean Cargo,Industrial Components,6155.84,21,19,False,0,False,True
ORD-11586,2025-04-08,Supplier C (USA),Express Courier,Electronics,6096.66,45,47,True,2,False,False
ORD-11587,2025-09-24,Supplier D (India),Rail Freight,Industrial Components,2317.9,45,43,False,0,False,True
ORD-11588,2025-04-15,Supplier D (India),Air Freight,Heavy Machinery,3499.25,21,23,True,2,False,False
ORD-11589,2025-11-19,Supplier D (India),Express Courier,Raw Materials,21131.02,14,14,False,0,False,True
ORD-11590,2025-05-03,Supplier D (India),Ocean Cargo,Heavy Machinery,7328.23,21,20,False,0,False,True
ORD-11591,2025-01-29,Supplier C (USA),Ocean Cargo,Raw Materials,3745.19,45,43,False,0,False,True
ORD-11592,2025-05-17,Supplier C (USA),Air Freight,Heavy Machinery,6991.75,7,5,False,0,False,True
ORD-11593,2025-07-14,Supplier A (Germany),Ocean Cargo,Heavy Machinery,6088.34,21,22,True,1,True,False
ORD-11594,2025-08-14,Supplier B (China),Rail Freight,Raw Materials,2511.03,45,47,True,2,False,False
ORD-11595,2025-11-28,Supplier B (China),Ocean Cargo,Electronics,3659.03,21,22,True,1,False,False
ORD-11596,2025-06-19,Supplier E (Vietnam),Ocean Cargo,Industrial Components,29840.71,45,45,False,0,False,True
ORD-11597,2025-01-09,Supplier B (China),Ocean Cargo,Heavy Machinery,6725.1,14,20,True,6,False,False
ORD-11598,2025-02-09,Supplier B (China),Air Freight,Electronics,1400.75,45,50,True,5,False,False
ORD-11599,2025-01-25,Supplier B (China),Express Courier,Industrial Components,7392.11,30,32,True,2,False,False
ORD-11600,2025-09-18,Supplier C (USA),Express Courier,Electronics,13939.34,7,23,True,16,False,False
ORD-11601,2025-08-14,Supplier D (India),Air Freight,Electronics,2383.91,45,48,True,3,False,False
ORD-11602,2025-05-04,Supplier A (Germany),Express Courier,Industrial Components,3410.2,21,19,False,0,False,True
ORD-11603,2025-02-07,Supplier B (China),Air Freight,Heavy Machinery,15725.15,21,27,True,6,False,False
ORD-11604,2025-11-24,Supplier D (India),Rail Freight,Electronics,5053.97,45,50,True,5,False,False
ORD-11605,2025-09-08,Supplier B (China),Ocean Cargo,Heavy Machinery,4383.91,30,35,True,5,False,False
ORD-11606,2025-06-25,Supplier B (China),Air Freight,Heavy Machinery,1687.75,45,44,False,0,False,True
ORD-11607,2025-03-31,Supplier C (USA),Ocean Cargo,Heavy Machinery,11573.27,14,12,False,0,False,True
ORD-11608,2025-02-06,Supplier D (India),Ocean Cargo,Industrial Components,4226.9,30,37,True,7,False,False
ORD-11609,2025-11-12,Supplier A (Germany),Air Freight,Raw Materials,865.42,45,44,False,0,False,True
ORD-11610,2025-06-25,Supplier D (India),Ocean Cargo,Heavy Machinery,1396.73,7,6,False,0,True,False
ORD-11611,2025-10-11,Supplier D (India),Ocean Cargo,Raw Materials,3136.1,30,33,True,3,False,False
ORD-11612,2025-03-22,Supplier B (China),Express Courier,Raw Materials,2083.34,45,51,True,6,False,False
ORD-11613,2025-04-24,Supplier E (Vietnam),Air Freight,Electronics,2361.92,7,8,True,1,False,False
ORD-11614,2025-02-09,Supplier D (India),Ocean Cargo,Heavy Machinery,32071.91,45,44,False,0,False,True
ORD-11615,2025-10-28,Supplier D (India),Air Freight,Heavy Machinery,8656.09,14,14,False,0,False,True
ORD-11616,2025-08-12,Supplier D (India),Express Courier,Heavy Machinery,625.23,21,20,False,0,False,True
ORD-11617,2025-11-14,Supplier A (Germany),Air Freight,Raw Materials,3822.05,45,50,True,5,False,False
ORD-11618,2025-12-15,Supplier A (Germany),Rail Freight,Industrial Components,4575.2,30,30,False,0,False,True
ORD-11619,2025-04-25,Supplier B (China),Express Courier,Raw Materials,1507.87,45,49,True,4,False,False
ORD-11620,2025-07-05,Supplier B (China),Ocean Cargo,Heavy Machinery,7536.47,45,47,True,2,False,False
ORD-11621,2025-11-19,Supplier B (China),Ocean Cargo,Heavy Machinery,959.96,45,45,False,0,False,True
ORD-11622,2025-02-25,Supplier D (India),Air Freight,Heavy Machinery,11820.11,45,45,False,0,False,True
ORD-11623,2025-02-09,Supplier D (India),Air Freight,Raw Materials,15571.91,30,30,False,0,False,True
ORD-11624,2025-12-20,Supplier C (USA),Express Courier,Heavy Machinery,32275.64,30,29,False,0,False,True
ORD-11625,2025-02-09,Supplier D (India),Rail Freight,Electronics,1394.84,45,45,False,0,False,True
ORD-11626,2025-12-13,Supplier D (India),Air Freight,Heavy Machinery,1641.36,21,26,True,5,False,False
ORD-11627,2025-08-25,Supplier B (China),Ocean Cargo,Industrial Components,8553.86,45,45,False,0,True,False
ORD-11628,2025-10-16,Supplier A (Germany),Express Courier,Electronics,12659.26,30,33,True,3,False,False
ORD-11629,2025-09-19,Supplier B (China),Ocean Cargo,Heavy Machinery,9387.76,14,14,False,0,False,True
ORD-11630,2025-08-04,Supplier D (India),Air Freight,Electronics,11658.3,45,54,True,9,False,False
ORD-11631,2025-05-27,Supplier B (China),Air Freight,Heavy Machinery,14786.38,45,49,True,4,False,False
ORD-11632,2025-12-02,Supplier C (USA),Air Freight,Industrial Components,5777.93,45,45,False,0,False,True
ORD-11633,2025-06-17,Supplier A (Germany),Express Courier,Heavy Machinery,4146.25,45,51,True,6,False,False
ORD-11634,2025-04-02,Supplier D (India),Ocean Cargo,Electronics,1644.94,7,8,True,1,False,False
ORD-11635,2025-12-19,Supplier D (India),Ocean Cargo,Industrial Components,3871.96,45,44,False,0,False,True
ORD-11636,2025-02-28,Supplier D (India),Rail Freight,Raw Materials,4376.87,30,32,True,2,False,False
ORD-11637,2025-02-28,Supplier E (Vietnam),Ocean Cargo,Industrial Components,2299.05,30,32,True,2,False,False
ORD-11638,2025-10-31,Supplier D (India),Express Courier,Industrial Components,4766.75,7,15,True,8,False,False
ORD-11639,2025-06-18,Supplier E (Vietnam),Ocean Cargo,Industrial Components,2100.85,45,47,True,2,False,False
ORD-11640,2025-09-26,Supplier E (Vietnam),Air Freight,Electronics,11976.07,21,21,False,0,False,True
ORD-11641,2025-12-29,Supplier D (India),Rail Freight,Industrial Components,6909.55,45,55,True,10,False,False
ORD-11642,2025-02-14,Supplier C (USA),Ocean Cargo,Heavy Machinery,3402.67,30,29,False,0,False,True
ORD-11643,2025-12-11,Supplier A (Germany),Air Freight,Industrial Components,5716.27,14,18,True,4,False,False
ORD-11644,2025-06-30,Supplier B (China),Ocean Cargo,Industrial Components,2030.28,14,16,True,2,False,False
ORD-11645,2025-06-19,Supplier C (USA),Air Freight,Heavy Machinery,2201.83,21,21,False,0,False,True
ORD-11646,2025-12-22,Supplier B (China),Ocean Cargo,Heavy Machinery,2959.92,45,50,True,5,False,False
ORD-11647,2025-07-10,Supplier B (China),Express Courier,Raw Materials,4215.22,7,7,False,0,False,True
ORD-11648,2025-06-04,Supplier E (Vietnam),Rail Freight,Industrial Components,5502.52,45,45,False,0,False,True
ORD-11649,2025-07-07,Supplier D (India),Rail Freight,Electronics,5519.96,21,24,True,3,False,False
ORD-11650,2025-01-07,Supplier D (India),Air Freight,Industrial Components,1711.25,21,22,True,1,False,False
ORD-11651,2025-05-13,Supplier B (China),Ocean Cargo,Industrial Components,4607.39,21,19,False,0,False,True
ORD-11652,2025-08-23,Supplier A (Germany),Air Freight,Heavy Machinery,2554.36,14,16,True,2,False,False
ORD-11653,2025-02-14,Supplier A (Germany),Express Courier,Raw Materials,321.45,45,46,True,1,False,False
ORD-11654,2025-11-10,Supplier B (China),Ocean Cargo,Industrial Components,57553.4,45,46,True,1,False,False
ORD-11655,2025-09-06,Supplier A (Germany),Ocean Cargo,Electronics,2594.32,7,5,False,0,False,True
ORD-11656,2025-01-31,Supplier A (Germany),Express Courier,Industrial Components,2712.1,21,22,True,1,False,False
ORD-11657,2025-01-23,Supplier E (Vietnam),Ocean Cargo,Electronics,1673.8,21,25,True,4,False,False
ORD-11658,2025-06-09,Supplier D (India),Ocean Cargo,Heavy Machinery,2109.08,30,36,True,6,False,False
ORD-11659,2025-12-29,Supplier B (China),Rail Freight,Raw Materials,4226.22,30,28,False,0,False,True
ORD-11660,2025-06-07,Supplier A (Germany),Rail Freight,Industrial Components,14493.43,14,16,True,2,False,False
ORD-11661,2025-02-08,Supplier B (China),Air Freight,Raw Materials,4207.07,45,43,False,0,True,False
ORD-11662,2025-03-23,Supplier A (Germany),Ocean Cargo,Industrial Components,3793.9,7,7,False,0,False,True
ORD-11663,2025-12-22,Supplier E (Vietnam),Rail Freight,Electronics,12838.7,7,7,False,0,False,True
ORD-11664,2025-09-15,Supplier B (China),Air Freight,Raw Materials,3230.79,21,21,False,0,False,True
ORD-11665,2025-07-25,Supplier B (China),Ocean Cargo,Industrial Components,4998.63,7,5,False,0,False,True
ORD-11666,2025-03-18,Supplier B (China),Air Freight,Heavy Machinery,2351.35,21,21,False,0,False,True
ORD-11667,2025-01-12,Supplier A (Germany),Ocean Cargo,Electronics,18922.5,45,44,False,0,False,True
ORD-11668,2025-10-22,Supplier C (USA),Air Freight,Raw Materials,11370.85,7,7,False,0,False,True
ORD-11669,2025-08-12,Supplier D (India),Ocean Cargo,Industrial Components,4348.6,21,26,True,5,False,False
ORD-11670,2025-01-13,Supplier C (USA),Air Freight,Raw Materials,3570.44,45,47,True,2,False,False
ORD-11671,2025-02-15,Supplier A (Germany),Ocean Cargo,Industrial Components,4791.16,45,50,True,5,False,False
ORD-11672,2025-06-04,Supplier C (USA),Rail Freight,Electronics,4399.71,21,24,True,3,False,False
ORD-11673,2025-04-23,Supplier C (USA),Express Courier,Heavy Machinery,1425.88,21,26,True,5,False,False
ORD-11674,2025-08-21,Supplier D (India),Express Courier,Electronics,11685.85,14,12,False,0,False,True
ORD-11675,2025-01-17,Supplier B (China),Ocean Cargo,Raw Materials,4098.15,45,44,False,0,True,False
ORD-11676,2025-12-26,Supplier B (China),Air Freight,Raw Materials,22441.61,21,24,True,3,False,False
ORD-11677,2025-08-11,Supplier C (USA),Air Freight,Industrial Components,6887.43,45,48,True,3,False,False
ORD-11678,2025-12-20,Supplier C (USA),Rail Freight,Electronics,654.02,7,5,False,0,False,True
ORD-11679,2025-07-07,Supplier B (China),Ocean Cargo,Industrial Components,1762.87,30,30,False,0,False,True
ORD-11680,2025-12-10,Supplier B (China),Air Freight,Electronics,882.85,30,30,False,0,False,True
ORD-11681,2025-12-31,Supplier B (China),Express Courier,Raw Materials,1745.44,21,21,False,0,False,True
ORD-11682,2025-06-12,Supplier D (India),Air Freight,Industrial Components,1330.25,21,20,False,0,False,True
ORD-11683,2025-11-22,Supplier B (China),Air Freight,Industrial Components,6015.25,45,45,False,0,False,True
ORD-11684,2025-03-15,Supplier E (Vietnam),Rail Freight,Electronics,3816.66,21,23,True,2,False,False
ORD-11685,2025-08-21,Supplier B (China),Express Courier,Heavy Machinery,8887.77,45,48,True,3,False,False
ORD-11686,2025-08-12,Supplier E (Vietnam),Ocean Cargo,Electronics,4767.23,21,21,False,0,False,True
ORD-11687,2025-11-15,Supplier D (India),Rail Freight,Heavy Machinery,4055.19,45,44,False,0,False,True
ORD-11688,2025-03-01,Supplier B (China),Ocean Cargo,Electronics,24405.54,21,31,True,10,False,False
ORD-11689,2025-12-01,Supplier D (India),Express Courier,Raw Materials,5873.81,14,19,True,5,False,False
ORD-11690,2025-08-10,Supplier A (Germany),Air Freight,Industrial Components,4608.19,45,51,True,6,False,False
ORD-11691,2025-02-06,Supplier E (Vietnam),Air Freight,Electronics,2483.06,14,16,True,2,False,False
ORD-11692,2025-10-05,Supplier C (USA),Ocean Cargo,Raw Materials,1918.44,14,19,True,5,False,False
ORD-11693,2025-07-15,Supplier A (Germany),Express Courier,Electronics,9103.38,14,16,True,2,False,False
ORD-11694,2025-12-18,Supplier C (USA),Ocean Cargo,Industrial Components,8678.09,14,15,True,1,False,False
ORD-11695,2025-08-30,Supplier E (Vietnam),Air Freight,Electronics,17279.27,7,7,False,0,False,True
ORD-11696,2025-11-20,Supplier A (Germany),Air Freight,Heavy Machinery,7209.32,30,29,False,0,False,True
ORD-11697,2025-08-07,Supplier C (USA),Express Courier,Industrial Components,3588.6,7,7,False,0,False,True
